latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.816,-7.204,364.5,1.7,1.3,2020-07-25,1400,A,100,6.0NRT,309.7,185.3,D
41.814,-7.225,322.1,1.7,1.3,2020-07-25,1400,A,24,6.0NRT,307.5,12.3,D
41.699,-8.578,333.7,1.4,1.2,2020-07-25,1400,A,82,6.0NRT,304.6,41.8,D
41.697,-8.596,378.8,1.4,1.2,2020-07-25,1400,A,100,6.0NRT,312.7,233.8,D
41.696,-8.612,327.8,1.4,1.2,2020-07-25,1400,A,74,6.0NRT,303.9,28.8,D
41.708,-8.598,333.9,1.4,1.2,2020-07-25,1400,A,82,6.0NRT,304.3,41.6,D
41.9,-7.527,324.5,1.6,1.3,2020-07-25,1400,A,62,6.0NRT,308.5,18.3,D
42.221,-3.77,328.5,2.7,1.6,2020-07-25,1400,A,76,6.0NRT,306.8,61.7,D
41.934,-7.534,336.4,1.6,1.3,2020-07-25,1400,A,84,6.0NRT,310.8,48.1,D
41.932,-7.553,327.9,1.6,1.3,2020-07-25,1400,A,56,6.0NRT,313.4,25.7,D
41.933,-7.541,338.4,1.6,1.3,2020-07-25,1400,A,86,6.0NRT,313.1,56,D
42.057,-8.524,321.9,1.4,1.2,2020-07-25,1400,A,69,6.0NRT,305.5,17.2,D
34.834,0.06,341.5,4,1.9,2020-07-25,1355,A,83,6.0NRT,310.9,190.4,D
46.409,34.382,324.8,1.9,1.3,2020-07-25,2005,T,100,6.0NRT,289.7,58.8,N
46.415,34.399,307.1,1.9,1.3,2020-07-25,2005,T,70,6.0NRT,288.5,21.9,N
46.414,34.375,324.1,1.9,1.3,2020-07-25,2005,T,100,6.0NRT,289.3,58.1,N
46.55,34.498,314.7,1.9,1.3,2020-07-25,2005,T,90,6.0NRT,288.5,37.2,N
46.548,34.473,323,1.9,1.3,2020-07-25,2005,T,100,6.0NRT,289.3,57,N
46.644,34.553,302.5,1.9,1.4,2020-07-25,2005,T,49,6.0NRT,289.4,15.5,N
46.642,34.528,312.6,1.9,1.4,2020-07-25,2005,T,85,6.0NRT,289.6,32.8,N
46.632,33.917,301.6,1.8,1.3,2020-07-25,2005,T,43,6.0NRT,288.5,12.8,N
46.644,33.915,336.6,1.8,1.3,2020-07-25,2005,T,100,6.0NRT,289,90.8,N
46.642,33.892,315.3,1.8,1.3,2020-07-25,2005,T,91,6.0NRT,288,33.4,N
46.638,33.911,342.8,1.8,1.3,2020-07-25,2005,T,100,6.0NRT,290.5,115.5,N
36.376,7.358,312.9,1.1,1,2020-07-25,2145,T,86,6.0NRT,295,11.6,N
36.381,7.352,305.1,1.1,1,2020-07-25,2145,T,63,6.0NRT,295,6,N
36.489,4.471,303.7,1,1,2020-07-25,2145,T,38,6.0NRT,293.1,3.9,N
36.488,4.46,314.8,1,1,2020-07-25,2145,T,89,6.0NRT,293.6,12,N
36.553,4.843,305.8,1,1,2020-07-25,2145,T,61,6.0NRT,294.7,5.2,N
36.551,4.832,309.6,1,1,2020-07-25,2145,T,75,6.0NRT,294.5,7.7,N
35.804,-0.261,308.1,1.5,1.2,2020-07-25,2145,T,50,6.0NRT,296.5,11.1,N
36.742,4.497,313.7,1,1,2020-07-25,2145,T,86,6.0NRT,295.4,10.6,N
36.35,1.794,313.1,1.2,1.1,2020-07-25,2145,T,83,6.0NRT,298.8,11,N
39.811,-7.908,377.5,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,296.7,873.2,N
39.8,-7.95,356.3,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,292.1,468.8,N
39.79,-7.989,307.9,3.6,1.8,2020-07-25,2145,T,58,6.0NRT,286.7,46.2,N
39.804,-7.912,356.7,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,294.1,471.3,N
39.794,-7.954,328.5,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,289.5,160.4,N
39.819,-7.92,399.2,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,301.7,1523.4,N
39.809,-7.959,385.9,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,297.8,1103.8,N
39.799,-7.999,313.7,3.6,1.8,2020-07-25,2145,T,88,6.0NRT,289,69.6,N
39.835,-7.923,367.2,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,296,649.8,N
39.825,-7.963,406.7,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,300.4,1830.9,N
39.814,-8.005,316.5,3.6,1.8,2020-07-25,2145,T,85,6.0NRT,290.4,81.4,N
39.851,-7.927,353.9,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,293.7,427.7,N
39.84,-7.969,366.7,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,295.1,649.5,N
39.829,-8.013,305.6,3.6,1.8,2020-07-25,2145,T,23,6.0NRT,291.1,33.2,N
39.865,-7.938,316.5,3.5,1.8,2020-07-25,2145,T,93,6.0NRT,291.5,82.3,N
39.855,-7.978,326.9,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,292,149.1,N
39.845,-7.93,355,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,294.9,442.3,N
39.834,-7.972,355.3,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,294.5,451.3,N
39.859,-7.939,344.2,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,292.9,304.8,N
39.849,-7.979,351.1,3.5,1.8,2020-07-25,2145,T,100,6.0NRT,293.3,394.1,N
39.874,-7.948,307.3,3.5,1.8,2020-07-25,2145,T,62,6.0NRT,290.8,43.9,N
43.446,4.895,301.7,1.1,1,2020-07-25,2145,T,43,6.0NRT,286.3,5.3,N
42.335,-4.487,304.3,1.9,1.3,2020-07-25,2145,T,60,6.0NRT,288.8,18.1,N
41.773,-7.137,304.7,2.8,1.6,2020-07-25,2145,T,61,6.0NRT,291.8,25.4,N
41.765,-7.17,311.2,2.8,1.6,2020-07-25,2145,T,82,6.0NRT,292.7,45.4,N
41.778,-7.176,311.8,2.8,1.6,2020-07-25,2145,T,83,6.0NRT,292.6,47.1,N
41.776,-7.144,315,2.8,1.6,2020-07-25,2145,T,90,6.0NRT,292.3,58.9,N
41.768,-7.176,315.7,2.8,1.6,2020-07-25,2145,T,92,6.0NRT,292.7,62.2,N
41.697,-8.596,301.5,3.4,1.7,2020-07-25,2145,T,42,6.0NRT,289.1,29.4,N
41.693,-8.602,302.6,3.4,1.7,2020-07-25,2145,T,50,6.0NRT,289.3,33,N
45.144,9.936,305.1,1.9,1.3,2020-07-25,2145,T,63,6.0NRT,290.2,16.7,N
39.788,-7.884,313.7,4.2,1.9,2020-07-25,2325,T,54,6.0NRT,293.6,87.9,N
39.786,-7.933,319.4,4.2,1.9,2020-07-25,2325,T,98,6.0NRT,294.6,127.1,N
39.803,-7.932,328.6,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,293.5,207,N
39.82,-7.935,349.9,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,293.2,478.2,N
39.818,-7.983,353.8,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,296.9,542.1,N
39.791,-7.89,319.2,4.2,1.9,2020-07-25,2325,T,98,6.0NRT,294,129,N
39.789,-7.937,317.3,4.2,1.9,2020-07-25,2325,T,93,6.0NRT,294.4,114.4,N
39.808,-7.891,307.9,4.2,1.9,2020-07-25,2325,T,57,6.0NRT,291.1,59,N
39.806,-7.937,331,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,293.7,234.4,N
39.805,-7.986,314.5,4.2,1.9,2020-07-25,2325,T,63,6.0NRT,294.1,94.6,N
39.823,-7.941,358.9,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,294.7,650.3,N
39.822,-7.989,355.9,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,296.6,583,N
39.842,-7.896,335.3,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,292.4,273.9,N
39.84,-7.946,367.3,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,297.7,840.1,N
39.839,-7.99,357.3,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,297.2,610.2,N
39.859,-7.899,309.1,4.2,1.9,2020-07-25,2325,T,61,6.0NRT,291,65.5,N
39.857,-7.946,334.1,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,293.7,267.1,N
39.856,-7.99,315.8,4.2,1.9,2020-07-25,2325,T,69,6.0NRT,293.1,101,N
39.845,-7.904,340.5,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,292.9,346.4,N
39.843,-7.953,359.9,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,298.2,674.3,N
39.842,-7.996,334.3,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,295.4,263.6,N
39.862,-7.906,310.7,4.2,1.9,2020-07-25,2325,T,72,6.0NRT,290.9,76.2,N
39.86,-7.951,327.5,4.2,1.9,2020-07-25,2325,T,100,6.0NRT,293.3,202.9,N
48.172,30.625,310.7,1.1,1,2020-07-26,0015,A,81,6.0NRT,285.2,13,N
48.163,30.622,322.6,1.1,1,2020-07-26,0015,A,100,6.0NRT,286.6,24.4,N
46.641,33.915,302.1,1.5,1.2,2020-07-26,0015,A,47,6.0NRT,287.4,10.6,N
41.442,21.942,307.8,1.3,1.1,2020-07-26,0020,A,73,6.0NRT,290.1,12.6,N
37.662,13.328,313.8,3.6,1.8,2020-07-26,0020,A,83,6.0NRT,291.5,78.3,N
41.782,-7.169,301.2,2.2,1.4,2020-07-26,0200,A,38,6.0NRT,289.7,15.9,N
41.78,-7.141,322.6,2.2,1.4,2020-07-26,0200,A,100,6.0NRT,290.5,67.4,N
41.767,-7.143,300.6,2.2,1.4,2020-07-26,0200,A,30,6.0NRT,289.4,14.8,N
39.87,-7.967,307.3,2.3,1.5,2020-07-26,0200,A,23,6.0NRT,292.3,24.1,N
39.868,-7.938,338.5,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,294.8,138.1,N
39.866,-7.908,356.3,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,296.4,259.9,N
39.856,-7.966,368.6,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,300.2,380.6,N
39.854,-7.937,330.8,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,294.9,93,N
39.852,-7.909,358.6,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,298.1,275.2,N
39.845,-7.997,320.2,2.3,1.5,2020-07-26,0200,A,70,6.0NRT,291.5,58.8,N
39.843,-7.966,356.9,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,301.5,263.6,N
39.839,-7.912,351.1,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,296.6,211.9,N
39.837,-7.886,313.4,2.3,1.5,2020-07-26,0200,A,49,6.0NRT,293.2,34.3,N
39.832,-7.999,310.6,2.3,1.5,2020-07-26,0200,A,25,6.0NRT,291.4,33,N
39.83,-7.969,355.7,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,300.3,255.9,N
39.817,-7.971,348.7,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,298.2,203.1,N
39.815,-7.945,328.1,2.3,1.5,2020-07-26,0200,A,97,6.0NRT,295.5,80.9,N
39.813,-7.918,321,2.3,1.5,2020-07-26,0200,A,80,6.0NRT,293.9,55.6,N
39.803,-7.974,327.7,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,293.3,88.7,N
39.802,-7.948,318.4,2.3,1.5,2020-07-26,0200,A,62,6.0NRT,291.3,48.4,N
39.8,-7.919,325.9,2.3,1.5,2020-07-26,0200,A,97,6.0NRT,293.9,74.2,N
39.798,-7.89,312.4,2.3,1.5,2020-07-26,0200,A,16,6.0NRT,294.3,32.5,N
39.833,-7.974,346,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,300.4,183.5,N
39.82,-7.976,334.6,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,296,118.9,N
39.818,-7.949,321.9,2.3,1.5,2020-07-26,0200,A,77,6.0NRT,296.3,58,N
39.816,-7.923,324.1,2.3,1.5,2020-07-26,0200,A,97,6.0NRT,294.2,67.2,N
39.806,-7.978,339.9,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,294.4,151,N
39.804,-7.952,335.2,2.3,1.5,2020-07-26,0200,A,100,6.0NRT,294.4,119.4,N
39.802,-7.924,320.2,2.3,1.5,2020-07-26,0200,A,94,6.0NRT,292.5,56.9,N
39.8,-7.894,316.1,2.3,1.5,2020-07-26,0200,A,75,6.0NRT,294.6,45,N
39.787,-7.897,304.5,2.3,1.5,2020-07-26,0200,A,59,6.0NRT,293.5,20.5,N
36.39,7.359,340.6,2.1,1.4,2020-07-26,0200,A,100,6.0NRT,296.3,129.8,N
36.385,7.379,316.8,2.1,1.4,2020-07-26,0200,A,94,6.0NRT,293.6,42.4,N
36.745,4.494,306.7,1.4,1.2,2020-07-26,0200,A,69,6.0NRT,295.8,9.3,N
36.742,4.509,327.7,1.4,1.2,2020-07-26,0200,A,100,6.0NRT,297.9,40.5,N
36.492,4.464,333.4,1.4,1.2,2020-07-26,0200,A,100,6.0NRT,294,54.2,N
42.329,-4.485,301.3,1.6,1.2,2020-07-26,0155,A,40,6.0NRT,284.5,12.6,N
42.33,-4.492,301.7,1.6,1.2,2020-07-26,0155,A,43,6.0NRT,284.9,13.7,N
48.277,32.893,411.8,3.2,1.7,2020-07-26,0805,T,100,6.0NRT,308.6,1744.1,D
48.276,32.936,326.9,3.2,1.7,2020-07-26,0805,T,79,6.0NRT,303.3,87.6,D
48.281,32.888,393.4,3.2,1.7,2020-07-26,0805,T,100,6.0NRT,307.3,1124.9,D
48.279,32.931,338.6,3.2,1.7,2020-07-26,0805,T,88,6.0NRT,303.6,177.4,D
47.718,34.478,320.8,2.6,1.5,2020-07-26,0805,T,59,6.0NRT,305.1,25.5,D
47.742,33.671,323.6,2.9,1.6,2020-07-26,0805,T,68,6.0NRT,305.6,43.9,D
47.74,33.709,322.3,2.9,1.6,2020-07-26,0805,T,64,6.0NRT,306.1,37.4,D
47.727,33.67,337.7,2.9,1.6,2020-07-26,0805,T,87,6.0NRT,306.2,128,D
47.726,33.708,324.8,2.9,1.6,2020-07-26,0805,T,69,6.0NRT,307,48.1,D
47.726,33.664,332.7,2.9,1.6,2020-07-26,0805,T,71,6.0NRT,305.8,93.7,D
47.724,33.702,327.6,2.9,1.6,2020-07-26,0805,T,57,6.0NRT,306.9,62.5,D
47.16,34.027,322.7,2.7,1.6,2020-07-26,0805,T,67,6.0NRT,304.6,33.3,D
47.121,34.161,324.3,2.7,1.6,2020-07-26,0805,T,70,6.0NRT,304.6,38.5,D
46.491,33.655,322.9,2.8,1.6,2020-07-26,0805,T,67,6.0NRT,304.3,43.1,D
46.489,33.692,322,2.8,1.6,2020-07-26,0805,T,64,6.0NRT,302.9,38.4,D
46.443,34.322,368.7,2.6,1.5,2020-07-26,0805,T,100,6.0NRT,307,389.2,D
46.441,34.355,329.6,2.6,1.5,2020-07-26,0805,T,72,6.0NRT,303.8,58.9,D
46.467,33.197,320.2,3,1.6,2020-07-26,0805,T,34,6.0NRT,301.7,33.1,D
46.487,33.685,327,2.8,1.6,2020-07-26,0805,T,74,6.0NRT,303.4,59.1,D
46.438,34.315,360.5,2.6,1.5,2020-07-26,0805,T,100,6.0NRT,306,293.6,D
46.436,34.349,342,2.6,1.5,2020-07-26,0805,T,90,6.0NRT,305.3,134,D
46.347,34.169,324.7,2.6,1.6,2020-07-26,0805,T,69,6.0NRT,304.6,39.3,D
46.343,34.162,324.8,2.6,1.6,2020-07-26,0805,T,74,6.0NRT,304.4,42.7,D
46.341,34.196,322.9,2.6,1.6,2020-07-26,0805,T,61,6.0NRT,302.9,35.3,D
43.614,21.01,311.7,1.1,1,2020-07-26,0945,T,68,6.0NRT,295.6,8.1,D
41.44,21.947,324.3,1.2,1.1,2020-07-26,0945,T,78,6.0NRT,304.2,15.7,D
41.724,15.497,328.7,1.1,1.1,2020-07-26,0945,T,79,6.0NRT,308.2,14,D
40.541,22.216,317,1.3,1.1,2020-07-26,0945,T,57,6.0NRT,300.2,9.2,D
40.693,20.777,320.7,1.1,1.1,2020-07-26,0945,T,71,6.0NRT,305,9,D
40.691,20.79,321.3,1.1,1.1,2020-07-26,0945,T,72,6.0NRT,303.7,9.4,D
40.498,19.544,320.7,1,1,2020-07-26,0945,T,46,6.0NRT,303.3,8.7,D
40.972,15.879,328.1,1.1,1,2020-07-26,0945,T,75,6.0NRT,309.1,12.5,D
40.97,15.588,321.3,1.1,1,2020-07-26,0945,T,34,6.0NRT,307.4,9.5,D
40.928,15.922,324.7,1.1,1,2020-07-26,0945,T,69,6.0NRT,308.7,10.1,D
39.99,15.729,321.2,1.1,1,2020-07-26,0945,T,54,6.0NRT,298.7,11.5,D
39.037,17.043,324.9,1,1,2020-07-26,0945,T,76,6.0NRT,308,8,D
39.029,16.904,333.5,1,1,2020-07-26,0945,T,76,6.0NRT,299.1,23,D
37.872,15.054,326.4,1.1,1,2020-07-26,0945,T,73,6.0NRT,310.9,10.6,D
37.91,12.667,327.9,1.4,1.2,2020-07-26,0945,T,50,6.0NRT,311,7.7,D
37.914,12.662,332.8,1.4,1.2,2020-07-26,0945,T,74,6.0NRT,312.1,17.8,D
37.783,12.743,347.3,1.3,1.2,2020-07-26,0945,T,91,6.0NRT,313.7,56.1,D
37.772,12.741,332.7,1.3,1.2,2020-07-26,0945,T,73,6.0NRT,312.2,18.1,D
37.5,14.13,340,1.2,1.1,2020-07-26,0945,T,84,6.0NRT,315,29.5,D
37.499,14.142,346.2,1.2,1.1,2020-07-26,0945,T,90,6.0NRT,313.7,43.2,D
37.333,15.031,336.5,1.1,1,2020-07-26,0945,T,79,6.0NRT,310.5,23.6,D
37.332,15.043,330.5,1.1,1,2020-07-26,0945,T,68,6.0NRT,310.8,14.1,D
37.19,14.644,330.2,1.1,1,2020-07-26,0945,T,70,6.0NRT,313.9,11.1,D
34.871,25.706,312.9,2.8,1.6,2020-07-26,0945,T,56,6.0NRT,302.6,40.4,D
36.741,14.985,327.6,1.1,1,2020-07-26,0945,T,81,6.0NRT,310.1,8.1,D
36.681,4.725,324.4,4.1,1.9,2020-07-26,0945,T,33,6.0NRT,306.4,76.1,D
35.798,11.04,312.6,1.6,1.2,2020-07-26,0945,T,55,6.0NRT,302.4,16,D
58.427,29.769,300.5,1.1,1.1,2020-07-26,0940,T,14,6.0NRT,289.2,3.5,D
49.283,31.265,311.5,2.2,1.4,2020-07-26,0940,T,0,6.0NRT,292.4,20.4,D
47.995,32.035,321.3,2.6,1.6,2020-07-26,0940,T,72,6.0NRT,299.8,43.1,D
47.987,32.069,333.7,2.6,1.6,2020-07-26,0940,T,85,6.0NRT,299.1,104.2,D
47.996,32.067,326.4,2.6,1.6,2020-07-26,0940,T,78,6.0NRT,300.6,67.6,D
47.983,32.059,328,2.6,1.6,2020-07-26,0940,T,80,6.0NRT,299.2,73.6,D
48.265,29.161,319,1.9,1.3,2020-07-26,0940,T,71,6.0NRT,291.9,27.5,D
48.259,29.186,318.7,1.9,1.3,2020-07-26,0940,T,71,6.0NRT,293.1,27.2,D
47.083,32.85,353.2,3.1,1.7,2020-07-26,0940,T,97,6.0NRT,305.4,296.7,D
47.073,32.888,336.9,3.1,1.7,2020-07-26,0940,T,87,6.0NRT,306.2,137.6,D
48.609,21.191,322.6,1,1,2020-07-26,0940,T,62,6.0NRT,300.8,11.1,D
46.389,27.235,321,1.7,1.3,2020-07-26,0940,T,78,6.0NRT,284.8,35.8,D
52.414,5.274,334.6,1.6,1.2,2020-07-26,1120,T,84,6.0NRT,291.1,63,D
52.41,5.296,311.9,1.6,1.2,2020-07-26,1120,T,71,6.0NRT,289.9,17,D
52.414,5.267,328.4,1.6,1.2,2020-07-26,1120,T,85,6.0NRT,291.9,45.9,D
52.409,5.289,321.5,1.6,1.2,2020-07-26,1120,T,81,6.0NRT,290.1,32.1,D
51.852,-0.457,304.9,1,1,2020-07-26,1120,T,44,6.0NRT,290.3,5.7,D
51.044,2.296,304.8,1.3,1.1,2020-07-26,1120,T,0,6.0NRT,277.2,10.5,D
51.57,-3.764,304.7,1,1,2020-07-26,1120,T,35,6.0NRT,281.8,4.5,D
43.443,4.894,317.5,2.7,1.6,2020-07-26,1120,T,0,6.0NRT,299.6,27.4,D
42.351,-3.644,322.8,1.1,1,2020-07-26,1120,T,57,6.0NRT,308.3,9.9,D
42.335,-4.495,326.4,1,1,2020-07-26,1120,T,73,6.0NRT,311.6,8.2,D
41.783,-7.161,324.8,1,1,2020-07-26,1120,T,55,6.0NRT,311,9.8,D
41.697,-8.589,326.3,1.1,1,2020-07-26,1125,T,66,6.0NRT,312,15.9,D
39.551,-3.054,331.9,1.3,1.1,2020-07-26,1125,T,66,6.0NRT,319.5,10.6,D
39.549,-3.039,342.5,1.3,1.1,2020-07-26,1125,T,85,6.0NRT,319.3,34.2,D
39.85,-7.915,385.7,1,1,2020-07-26,1125,T,100,6.0NRT,317,167.1,D
39.853,-8,336.6,1,1,2020-07-26,1125,T,67,6.0NRT,302.1,28.2,D
39.841,-7.917,332.9,1,1,2020-07-26,1125,T,36,6.0NRT,315.8,17.5,D
39.843,-7.996,350.2,1,1,2020-07-26,1125,T,94,6.0NRT,305.5,52.6,D
39.836,-8.01,338.1,1,1,2020-07-26,1125,T,83,6.0NRT,302,31.5,D
39.834,-7.998,333.2,1,1,2020-07-26,1125,T,67,6.0NRT,302.9,23.1,D
39.794,-7.91,334.4,1,1,2020-07-26,1125,T,79,6.0NRT,309.3,23.6,D
39.793,-7.898,356.8,1,1,2020-07-26,1125,T,98,6.0NRT,310.3,68.2,D
36.423,2.409,326.8,3.1,1.7,2020-07-26,1125,T,55,6.0NRT,308.2,55.5,D
36.424,2.404,324.8,3.1,1.7,2020-07-26,1125,T,21,6.0NRT,307.7,44.7,D
36.449,2.032,340.5,2.9,1.6,2020-07-26,1125,T,85,6.0NRT,310.1,154,D
36.443,2.061,325.1,2.9,1.6,2020-07-26,1125,T,52,6.0NRT,307.2,52.4,D
36.408,1.807,329.6,2.8,1.6,2020-07-26,1125,T,65,6.0NRT,310.3,58.9,D
36.401,1.836,326.9,2.8,1.6,2020-07-26,1125,T,52,6.0NRT,309.7,45.7,D
36.414,1.651,328.4,2.8,1.6,2020-07-26,1125,T,54,6.0NRT,310.8,46.6,D
35.992,2.504,329.3,3.2,1.7,2020-07-26,1125,T,45,6.0NRT,315.1,57.9,D
36.087,1.71,340.4,2.8,1.6,2020-07-26,1125,T,82,6.0NRT,315.9,99.3,D
36.074,1.703,332.5,2.8,1.6,2020-07-26,1125,T,54,6.0NRT,314.6,51,D
36.086,1.702,344,2.8,1.6,2020-07-26,1125,T,86,6.0NRT,315.9,134.1,D
34.849,0.074,422.7,2.4,1.5,2020-07-26,1125,T,100,6.0NRT,326.8,1444.1,D
34.843,0.099,386.4,2.4,1.5,2020-07-26,1125,T,100,6.0NRT,316.4,594.6,D
34.854,0.07,385.2,2.4,1.5,2020-07-26,1125,T,100,6.0NRT,320.4,564.1,D
34.848,0.096,385.7,2.4,1.5,2020-07-26,1125,T,100,6.0NRT,316.5,579.8,D
34.84,0.066,377.3,2.4,1.5,2020-07-26,1125,T,100,6.0NRT,318.1,441.3,D
34.835,0.09,371,2.4,1.5,2020-07-26,1125,T,100,6.0NRT,315.1,363.7,D
47.118,33.43,320.4,3.8,1.8,2020-07-26,0950,A,59,6.0NRT,303.9,37.3,D
47.075,32.84,320.4,4,1.9,2020-07-26,0950,A,59,6.0NRT,302.7,53.8,D
47.739,33.749,320.9,3.4,1.7,2020-07-26,0950,A,68,6.0NRT,303.7,45.8,D
47.727,33.706,344,3.5,1.8,2020-07-26,0950,A,91,6.0NRT,303.5,242.9,D
47.733,33.745,328.2,3.4,1.7,2020-07-26,0950,A,79,6.0NRT,304.2,95.8,D
47.721,33.702,337.1,3.5,1.8,2020-07-26,0950,A,87,6.0NRT,303.7,173.2,D
47.988,32.063,314.3,4.1,1.9,2020-07-26,0950,A,59,6.0NRT,297.4,49.5,D
47.992,32.053,315.1,4.1,1.9,2020-07-26,0950,A,63,6.0NRT,298.1,55.1,D
37.883,27.754,327.7,1,1,2020-07-26,1125,A,35,6.0NRT,313.3,8.3,D
37.796,21.681,328.3,1.3,1.1,2020-07-26,1125,A,75,6.0NRT,305.1,26.5,D
37.794,21.666,327,1.3,1.1,2020-07-26,1125,A,73,6.0NRT,305.6,24.3,D
38.123,20.558,379.9,1.5,1.2,2020-07-26,1125,A,94,6.0NRT,311.4,260.5,D
38.119,20.541,338.9,1.5,1.2,2020-07-26,1125,A,76,6.0NRT,308.9,56.2,D
37.5,14.142,323.8,3.8,1.8,2020-07-26,1125,A,77,6.0NRT,308.1,51.8,D
37.49,14.103,324.7,3.8,1.8,2020-07-26,1125,A,77,6.0NRT,309.2,60.7,D
37.49,14.138,327.9,3.8,1.8,2020-07-26,1125,A,81,6.0NRT,309,82.8,D
40.349,26.79,330.2,1,1,2020-07-26,1125,A,78,6.0NRT,310,17.7,D
40.347,26.778,327,1,1,2020-07-26,1125,A,73,6.0NRT,310.1,13.3,D
40.856,27.318,327.5,1.1,1,2020-07-26,1125,A,71,6.0NRT,308.2,12.4,D
40.854,27.305,334.4,1.1,1,2020-07-26,1125,A,81,6.0NRT,308.5,22.5,D
40.54,22.223,318.4,1.1,1.1,2020-07-26,1125,A,34,6.0NRT,303,6.5,D
40.538,22.21,322.6,1.1,1.1,2020-07-26,1125,A,68,6.0NRT,303.2,12.1,D
40.559,22.252,317.9,1.1,1.1,2020-07-26,1125,A,33,6.0NRT,303.8,8.1,D
41.437,21.94,329.9,1.1,1.1,2020-07-26,1125,A,74,6.0NRT,307.4,21.3,D
41.446,21.937,325,1.1,1.1,2020-07-26,1125,A,79,6.0NRT,304.9,12.6,D
41.069,19.475,322.5,1.5,1.2,2020-07-26,1125,A,47,6.0NRT,304,16.2,D
41.071,19.469,320.2,1.5,1.2,2020-07-26,1125,A,0,6.0NRT,303.7,12.1,D
41.029,15.725,321.4,2.4,1.5,2020-07-26,1125,A,63,6.0NRT,305.3,21.4,D
42.266,20.662,320.5,1.2,1.1,2020-07-26,1125,A,39,6.0NRT,299.1,15,D
48.605,21.179,322.9,1,1,2020-07-26,1125,A,45,6.0NRT,300.4,13.2,D
46.329,34.179,328.4,3.7,1.8,2020-07-26,0945,A,75,6.0NRT,302.5,98.5,D
46.374,34.152,329,3.7,1.8,2020-07-26,0945,A,76,6.0NRT,296.8,106.9,D
53.8,24.372,312.8,1.2,1.1,2020-07-26,1130,A,55,6.0NRT,300.6,9,D
39.548,-3.048,335.2,1.3,1.1,2020-07-26,1305,A,73,6.0NRT,321.9,11.6,D
39.805,-7.949,331.9,2.3,1.5,2020-07-26,1305,A,71,6.0NRT,308.4,63.4,D
39.843,-7.904,327.9,2.3,1.5,2020-07-26,1305,A,60,6.0NRT,306.6,49.3,D
39.837,-7.929,333.4,2.3,1.5,2020-07-26,1305,A,64,6.0NRT,314.6,70.6,D
39.831,-8.016,321.3,2.3,1.5,2020-07-26,1305,A,40,6.0NRT,304.7,27.3,D
51.035,2.283,311.3,1.4,1.2,2020-07-26,1305,A,37,6.0NRT,292.9,8.2,D
34.839,0.086,356,1.1,1,2020-07-26,1300,A,97,6.0NRT,304.8,53.5,D
34.837,0.074,363.9,1.1,1,2020-07-26,1300,A,100,6.0NRT,327.6,77.3,D
34.848,0.083,419.7,1.1,1,2020-07-26,1300,A,100,6.0NRT,333.1,411.6,D
34.846,0.071,368.7,1.1,1,2020-07-26,1300,A,100,6.0NRT,332,93.1,D
34.857,0.081,370.7,1.1,1,2020-07-26,1300,A,94,6.0NRT,318.3,103.3,D
36.379,7.365,387.1,1.6,1.2,2020-07-26,1300,A,94,6.0NRT,308.3,325.9,D
